;
;
;
;
;
;
;
;Symbolname     Code1  Code2 PartNr        Value             Geometry             Description
74AS10              3  520   ""            "74AS10"          SO14                 "TRIPLE 3-INPUT POSITIVE-NAND GATE"
74AS11              3  520   ""            "74AS11"          SO16                 "TRIPLE 3-INPUT POSITIVE-AND GATE"
74AS20              3  520   ""            "74AS20"          SO14                 "DUAL 4-INPUT POSITIVE-NAND GATE"
74AS21              3  520   ""            "74AS21"          SO14                 "DUAL 4-INPUT POSITIVE-AND GATE"
74AS27              3  520   ""            "74AS27"          SO14                 "TRIPLE 3-INPUT POSITIVE-NOR GATE"
74AS30              3  520   ""            "74AS30"          SO14                 "8-INPUT POSITIVE-NAND GATE"
74AS32              3  520   ""            "74AS32"          SO14                 "QUAD 2-INPUT POSITIVE-OR GATE"
74AS74              3  520   ""            "74AS74"          SO14                 "DUAL D-TYPE FLIP-FLOP"
74AS109             3  520   ""            "74AS109"         SO16                 "DUAL J-K FLIP-FLOP"
74AS137             3  520   ""            "74AS137"         SO16                 "3-TO-8 DECODER/DEMULTIPLEXER WITH ADDRESS LATCH"
74AS138             3  520   ""            "74AS138"         SO16                 "3-TO-8 DECODER/DEMULTIPLEXER"
74AS151             3  520   ""            "74AS151"         SO16                 "8-TO-1 DATA SELECTOR/MULTIPLEXER"
74AS153             3  520   ""            "74AS153"         SO16                 "DUAL 4-TO-1 DATA SELECTOR/MULTIPLEXER"
74AS157             3  520   ""            "74AS157"         SO16                 "QUAD 1-OF-2 DATA SELECTOR/MULTIPLEXER"
74AS158             3  520   ""            "74AS158"         SO16                 "QUAD 1-OF-2 DATA SELECTOR/MULTIPLEXER"
74AS161             3  520   ""            "74AS161"         SO16                 "4-BIT SYNCHRONOUS BINARY COUNTER"
74AS163             3  520   ""            "74AS163"         SO16                 "4-BIT SYNCHRONOUS BINARY COUNTER"
74AS169             3  520   ""            "74AS169"         SO16                 "4-BIT SYNCHRONOUS UP/DOWN BINARY COUNTER"
74AS174             3  520   ""            "74AS174"         SO16                 "HEX D-TYPE FLIP-FLOP"
74AS175             3  520   ""            "74AS175"         SO16                 "QUAD D-TYPE FLIP-FLOP"
74AS181             3  520   ""            "74AS181"         SO24                 "4-BIT ARITHMETIC LOGIC UNIT"
74AS194             3  520   ""            "74AS194"         SO16                 "4-BIT BIDIRECTIONAL UNIVERSAL SHIFT REGISTER"
74AS230             3  520   ""            "74AS230"         SO14                 "OCTAL BUFFER/DRIVER"
74AS240             3  520   ""            "74AS240"         SO20                 "OCTAL BUFFER/DRIVER"
74AS241             3  520   ""            "74AS241"         SO20                 "OCTAL BUFFER/DRIVER"
74AS244             3  520   ""            "74AS244"         SO20                 "OCTAL BUFFER/DRIVER"
74AS245             3  520   ""            "74AS245"         SO20                 "OCTAL BUS TRANSCEIVER"
74AS250             3  520   ""            "74AS250"         SO20                 "16-TO-1 DATA GENERATOR/MULTIPLEXER"
74AS253             3  520   ""            "74AS253"         SO16                 "DUAL 4-TO-1 DATA SELECTOR/MULTIPLEXER"
74AS257             3  520   ""            "74AS257"         SO16                 "QUAD 2-TO-1 DATA SELECTOR/MULTIPLEXER"
74AS258             3  520   ""            "74AS258"         SO16                 "QUAD 2-TO-1 DATA SELECTOR/MULTIPLEXER"
74AS280             3  520   ""            "74AS280"         SO14                 "9-BIT PARITY GENERATOR/CHECKER"
74AS286             3  520   ""            "74AS286"         SO14                 "9-BIT PARITY GENERATOR/CHECKER"
74AS298             3  520   ""            "74AS298"         SO16                 "QUAD 2-INPUT MULTIPLEXER WITH STORAGE"
74AS353             3  520   ""            "74AS353"         SO16                 "DUAL 4-TO-1 DATA SELECTOR/MULTIPLEXER"
74AS373             3  520   ""            "74AS373"         SO20                 "OCTAL D-TYPE TRANSPARENT LATCH"
74AS374             3  520   ""            "74AS374"         SO20                 "OCTAL D-TYPE FLIP-FLOP"
74AS533             3  520   ""            "74AS533"         SO20                 "OCTAL D-TYPE TRANSPARENT LATCH"
74AS573             3  520   ""            "74AS573"         SO20                 "OCTAL D-TYPE TRANSPARENT LATCH"
74AS574             3  520   ""            "74AS574"         SO20                 "OCTAL D-TYPE FLIP-FLOP"
74AS575             3  520   ""            "74AS575"         SO24                 "OCTAL D-TYPE FLIP-FLOP"
74AS576             3  520   ""            "74AS576"         SO20                 "OCTAL D-TYPE FLIP-FLOP INVERTING"
74AS639             3  520   ""            "74AS639"         SO20                 "OCTAL BUS TRANSCEIVER"
74AS640             3  520   ""            "74AS640"         SO20                 "OCTAL BUS TRANSCEIVER"
74AS641             3  520   ""            "74AS641"         SO20                 "OCTAL BUS TRANSCEIVER WITH OPEN-COLLECTOR OUTPUTS"
74AS645             3  520   ""            "74AS645"         SO20                 "OCTAL BUS TRANSCEIVER"
74AS646             3  520   ""            "74AS646"         SO24                 "OCTAL REGISTERED BUS TRANSCEIVER"
74AS648             3  520   ""            "74AS648"         SO24                 "OCTAL REGISTERED BUS TRANSCEIVER"
74AS651             3  520   ""            "74AS651"         SO24                 "OCTAL REGISTERED BUS TRANSCEIVER"
74AS652             3  520   ""            "74AS652"         SO24                 "OCTAL REGISTERED BUS TRANSCEIVER"
74AS756             3  520   ""            "74AS756"         SO20                 "OCTAL BUFFER/DRIVER"
74AS757             3  520   ""            "74AS757"         SO20                 "OCTAL BUFFER/DRIVER"
74AS760             3  520   ""            "74AS760"         SO20                 "OCTAL BUFFER/DRIVER"
74AS804             3  520   ""            "74AS804"         SO20                 "HEX 2-INPUT NAND GATE"
74AS805             3  520   ""            "74AS805"         SO20                 "HEX 2-INPUT NOR GATE"
74AS808             3  520   ""            "74AS808"         SO20                 "HEX 2-INPUT POSITIVE-AND GATE"
74AS821             3  520   ""            "74AS821"         SO24                 "10-BIT BUS-INTERFACE FLIP-FLOP"
74AS823             3  520   ""            "74AS823"         SO24                 "9-BIT BUS-INTERFACE FLIP-FLOP"
74AS825             3  520   ""            "74AS825"         SO24                 "8-BIT BUS-INTERFACE FLIP-FLOP"
74AS832             3  520   ""            "74AS832"         SO20                 "HEX 2-INPUT OR GATE"
74AS867             3  520   ""            "74AS867"         SO24                 "8-BIT SYNCHRONOUS UP/DOWN BINARY COUNTER"
74AS869             3  520   ""            "74AS869"         SO24                 "8-BIT SYNCHRONOUS UP/DOWN BINARY COUNTER"
74AS873             3  520   ""            "74AS873"         SO24                 "DUAL 4-BIT D-TYPE FLIP-FLOP"
74AS874             3  520   ""            "74AS874"         SO24                 "DUAL 4-BIT D-TYPE EDGE-TRIGGERED FLIP-FLOP"
74AS876             3  520   ""            "74AS876"         SO24                 "DUAL 4-BIT D-TYPE EDGE-TRIGGERED FLIP-FLOP"
74AS885             3  520   ""            "74AS885"         SO24                 "8-BIT MAGNITUDE COMPARATOR"
74AS1000            3  520   ""            "74AS1000"        SO14                 "QUAD 2-INPUT POSITIVE-NAND GATE"
74AS1004            3  520   ""            "74AS1004"        SO14                 "HEX INVERTING BUFFER"
74AS1008            3  520   ""            "74AS1008"        SO14                 "QUAD 2-INPUT POSITIVE-AND GATE"
74AS1032            3  520   ""            "74AS1032"        SO14                 "QUAD 2-INPUT POSITIVE-OR GATE"
74AS1034            3  520   ""            "74AS1034"        SO14                 "HEX NONINVERTING BUFFER"
74AS1804            3  520   ""            "74AS1804"        SO20                 "HEX 2-INPUT NAND GATE"
74AS1805            3  520   ""            "74AS1805"        SO20                 "HEX 2-INPUT NOR GATE"
74AS1808            3  520   ""            "74AS1808"        SO20                 "HEX 2-INPUT POSITIVE-AND GATE"
74AS1832            3  520   ""            "74AS1832"        SO20                 "HEX 2-INPUT POSITIVE-OR GATE"
74BCT125            3  530   ""            "74BCT125"        SO14                 "QUAD BUS BUFFER GATE (OE)"
74BCT126            3  530   ""            "74BCT126"        SO14                 "QUAD BUS BUFFER GATE (OE)"
74BCT240            3  530   ""            "74BCT240"        SO20                 "OCTAL BUFFER/DRIVER"
74BCT241            3  530   ""            "74BCT241"        SO20                 "OCTAL BUFFER/DRIVER"
74BCT244            3  530   ""            "74BCT244"        SO20                 "OCTAL BUFFER/DRIVER"
74BCT245            3  530   ""            "74BCT245"        SO20                 "OCTAL BUS TRANSCEIVER"
74BCT373            3  530   ""            "74BCT373"        SO20                 "OCTAL D-TYPE TRANSPARENT LATCH"
74BCT374            3  530   ""            "74BCT374"        SO20                 "OCTAL D-TYPE FLIP-FLOP"
74BCT540            3  530   ""            "74BCT540"        SO20                 "OCTAL BUFFER/DRIVER"
74BCT541            3  530   ""            "74BCT541"        SO20                 "OCTAL BUFFER/DRIVER"
74BCT543            3  530   ""            "74BCT543"        SO24                 "OCTAL REGISTERED TRANSCEIVER"
74BCT574            3  530   ""            "74BCT574"        SO20                 "OCTAL D-TYPE FLIP-FLOP"
74BCT623            3  530   ""            "74BCT623"        SO20                 "OCTAL BUS TRANSCEIVER"
74BCT640            3  530   ""            "74BCT640"        SO20                 "OCTAL BUS TRANSCEIVER"
74BCT646            3  530   ""            "74BCT646"        SO24                 "OCTAL REGISTERED BUS TRANSCEIVER"
74BCT652            3  530   ""            "74BCT652"        SO24                 "OCTAL REGISTERED BUS TRANSCEIVER"
74BCT756            3  530   ""            "74BCT756"        SO20                 "OCTAL BUFFER/DRIVER"
74BCT760            3  530   ""            "74BCT760"        SO20                 "OCTAL BUFFER/DRIVER"
74BCT2240           3  530   ""            "74BCT2240"       SO20                 "OCTAL BUFFER AND LINE/MOS DRIVER"
74BCT29827          3  530   ""            "74BCT29827"      SO24                 "10-BIT BUFFER/DRIVER"
74S00               3  540   ""            "74S00"           SO14                 "QUAD 2-INPUT POSITIVE-NAND GATE"
74S02               3  540   ""            "74S02"           SO14                 "QUAD 2-INPUT POSITIVE-NOR GATE"
74S04               3  540   ""            "74S04"           SO14                 "HEX INVERTER"
74S05               3  540   ""            "74S05"           SO14                 "HEX INVERTER WITH OPEN-COLLECTOR OUTPUTS"
74S00               3  540   ""            "74S00"           SO14                 "QUAD 2-INPUT POSITIVE-NAND GATE"
74S00               3  540   ""            "74S00"           SO14                 "QUAD 2-INPUT POSITIVE-NAND GATE"
74S10               3  540   ""            "74S10"           SO14                 "TRIPLE 3-INPUT POSITIVE-NAND GATE"
74S11               3  540   ""            "74S11"           SO14                 "TRIPLE 3-INPUT POSITIVE-AND GATE"
74S20               3  540   ""            "74S20"           SO14                 "DUAL 4-INPUT POSITIVE-NAND GATE"
74S30               3  540   ""            "74S30"           SO14                 "8-INPUT POSITIVE-NAND GATE"
74S32               3  540   ""            "74S32"           SO14                 "QUAD 2-INPUT POSITIVE-OR GATE"
74S37               3  540   ""            "74S37"           SO14                 "QUAD 2-INPUT POSITIVE-NAND GATE"
74S38               3  540   ""            "74S38"           SO14                 "QUAD 2-INPUT POSITIVE-NAND GATE WITH OPEN-COLLECTOR OUTPUTS"
74S51               3  540   ""            "74S51"           SO14                 "DUAL 2-INPUT AND DUAL 3-INPUT AND/OR GATE"
74S74               3  540   ""            "74S74"           SO14                 "DUAL D-TYPE FLIP-FLOP"
74S85               3  540   ""            "74S85"           SO14                 "4-BIT MAGNITUDE COMPARATOR"
74S112              3  540   ""            "74S112"          SO16                 "DUAL J-K NEGATIVE-EDGE-TRIGGERED FLIP-FLOP"
74S124              3  540   ""            "74S124"          SO16                 "DUAL VOLTAGE-CONTROLLED OSCILLATOR"
74S132              3  540   ""            "74S132"          SO14                 "QUAD 2-INPUT POSITIVE-NAND WITH SCHMITT TRIGGER"
74S133              3  540   ""            "74S133"          SO16                 "13-INPUT NAND GATE"
74S138              3  540   ""            "74S138"          SO16                 "3-TO-8 DECODER/DEMULTIPLEXER"
74S139              3  540   ""            "74S139"          SO16                 "DUAL 2-TO-4 DECODER/DEMULTIPLEXER"
74S140              3  540   ""            "74S140"          SO14                 "QUAD 2 INPUT NOR DRIVER"
74S151              3  540   ""            "74S151"          SO16                 "8-TO-1 DATA SELECTOR/MULTIPLEXER"
74S153              3  540   ""            "74S153"          SO16                 "DUAL 4-TO-1 DATA SELECTOR/MULTIPLEXER"
74S157              3  540   ""            "74S157"          SO16                 "QUAD 1-OF-2 DATA SELECTOR/MULTIPLEXER"
74S158              3  540   ""            "74S158"          SO16                 "QUAD 1-OF-2 DATA SELECTOR/MULTIPLEXER"
74S163              3  540   ""            "74S163"          SO16                 "4-BIT SYNCHRONOUS BINARY COUNTER"
74S169              3  540   ""            "74S169"          SO16                 "4-BIT SYNCHRONOUS UP/DOWN BINARY COUNTER"
74S174              3  540   ""            "74S174"          SO16                 "HEX D-TYPE FLIP-FLOP"
74S175              3  540   ""            "74S175"          SO16                 "QUAD D-TYPE FLIP-FLOP"
